Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       1/3           std::_Vector_base<cl::Platform, std::allocator<cl::Platform> >::_M_get_Tp_allocator() [45]
                0.00    0.00       1/1           cl::Platform* std::__uninitialized_copy_a<_cl_platform_id**, cl::Platform*, cl::Platform>(_cl_platform_id**, _cl_platform_id**, cl::Platform*, std::allocator<cl::Platform>&) [242]
-----------------------------------------------
                0.00    0.00       1/1           cl::Platform::get(std::vector<cl::Platform, std::allocator<cl::Platform> >*) [153]
[220]    0.0    0.00    0.00       1         void std::vector<cl::Platform, std::allocator<cl::Platform> >::assign<_cl_platform_id**>(_cl_platform_id**, _cl_platform_id**) [220]
                0.00    0.00       1/1           void std::vector<cl::Platform, std::allocator<cl::Platform> >::_M_assign_dispatch<_cl_platform_id**>(_cl_platform_id**, _cl_platform_id**, std::__false_type) [218]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[221]    0.0    0.00    0.00       1         std::vector<cl::Platform, std::allocator<cl::Platform> >::vector() [221]
                0.00    0.00       1/1           std::_Vector_base<cl::Platform, std::allocator<cl::Platform> >::_Vector_base() [197]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[222]    0.0    0.00    0.00       1         std::vector<cl::Platform, std::allocator<cl::Platform> >::~vector() [222]
                0.00    0.00       1/3           std::_Vector_base<cl::Platform, std::allocator<cl::Platform> >::_M_get_Tp_allocator() [45]
                0.00    0.00       1/2           void std::_Destroy<cl::Platform*, cl::Platform>(cl::Platform*, cl::Platform*, std::allocator<cl::Platform>&) [100]
                0.00    0.00       1/1           std::_Vector_base<cl::Platform, std::allocator<cl::Platform> >::~_Vector_base() [198]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[223]    0.0    0.00    0.00       1         std::vector<cl::Platform, std::allocator<cl::Platform> >::operator[](unsigned long) [223]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::vector(unsigned long, std::pair<char const*, unsigned long> const&, std::allocator<std::pair<char const*, unsigned long> > const&) [225]
[224]    0.0    0.00    0.00       1         std::vector<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::_M_fill_initialize(unsigned long, std::pair<char const*, unsigned long> const&) [224]
                0.00    0.00       1/2           std::_Vector_base<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::_M_get_Tp_allocator() [94]
                0.00    0.00       1/1           void std::__uninitialized_fill_n_a<std::pair<char const*, unsigned long>*, unsigned long, std::pair<char const*, unsigned long>, std::pair<char const*, unsigned long> >(std::pair<char const*, unsigned long>*, unsigned long, std::pair<char const*, unsigned long> const&, std::allocator<std::pair<char const*, unsigned long> >&) [243]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[225]    0.0    0.00    0.00       1         std::vector<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::vector(unsigned long, std::pair<char const*, unsigned long> const&, std::allocator<std::pair<char const*, unsigned long> > const&) [225]
                0.00    0.00       1/1           std::_Vector_base<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::_Vector_base(unsigned long, std::allocator<std::pair<char const*, unsigned long> > const&) [204]
                0.00    0.00       1/1           std::vector<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::_M_fill_initialize(unsigned long, std::pair<char const*, unsigned long> const&) [224]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[226]    0.0    0.00    0.00       1         std::vector<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::~vector() [226]
                0.00    0.00       1/2           std::_Vector_base<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::_M_get_Tp_allocator() [94]
                0.00    0.00       1/1           void std::_Destroy<std::pair<char const*, unsigned long>*, std::pair<char const*, unsigned long> >(std::pair<char const*, unsigned long>*, std::pair<char const*, unsigned long>*, std::allocator<std::pair<char const*, unsigned long> >&) [246]
                0.00    0.00       1/1           std::_Vector_base<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::~_Vector_base() [205]
-----------------------------------------------
                0.00    0.00       1/1           cl::Device* std::__uninitialized_copy<false>::__uninit_copy<_cl_device_id**, cl::Device*>(_cl_device_id**, _cl_device_id**, cl::Device*) [207]
[227]    0.0    0.00    0.00       1         void std::_Construct<cl::Device, _cl_device_id*>(cl::Device*, _cl_device_id* const&) [227]
                0.00    0.00       1/4           operator new(unsigned long, void*) [29]
                0.00    0.00       1/1           cl::Device::Device(_cl_device_id* const&) [114]
-----------------------------------------------
                0.00    0.00       1/1           cl::Device* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >, cl::Device*>(__gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >, __gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >, cl::Device*) [206]
[228]    0.0    0.00    0.00       1         void std::_Construct<cl::Device, cl::Device>(cl::Device*, cl::Device const&) [228]
                0.00    0.00       1/4           operator new(unsigned long, void*) [29]
                0.00    0.00       1/1           cl::Device::Device(cl::Device const&) [113]
-----------------------------------------------
                0.00    0.00       1/1           cl::Platform* std::__uninitialized_copy<false>::__uninit_copy<_cl_platform_id**, cl::Platform*>(_cl_platform_id**, _cl_platform_id**, cl::Platform*) [208]
[229]    0.0    0.00    0.00       1         void std::_Construct<cl::Platform, _cl_platform_id*>(cl::Platform*, _cl_platform_id* const&) [229]
                0.00    0.00       1/4           operator new(unsigned long, void*) [29]
                0.00    0.00       1/1           cl::Platform::Platform(_cl_platform_id* const&) [154]
-----------------------------------------------
                0.00    0.00       1/1           void std::__uninitialized_fill_n<false>::__uninit_fill_n<std::pair<char const*, unsigned long>*, unsigned long, std::pair<char const*, unsigned long> >(std::pair<char const*, unsigned long>*, unsigned long, std::pair<char const*, unsigned long> const&) [209]
[230]    0.0    0.00    0.00       1         void std::_Construct<std::pair<char const*, unsigned long>, std::pair<char const*, unsigned long> >(std::pair<char const*, unsigned long>*, std::pair<char const*, unsigned long> const&) [230]
                0.00    0.00       1/4           operator new(unsigned long, void*) [29]
-----------------------------------------------
                0.00    0.00       1/1           std::iterator_traits<_cl_device_id**>::difference_type std::distance<_cl_device_id**>(_cl_device_id**, _cl_device_id**) [247]
[231]    0.0    0.00    0.00       1         std::iterator_traits<_cl_device_id**>::difference_type std::__distance<_cl_device_id**>(_cl_device_id**, _cl_device_id**, std::random_access_iterator_tag) [231]
-----------------------------------------------
                0.00    0.00       1/1           std::iterator_traits<_cl_platform_id**>::difference_type std::distance<_cl_platform_id**>(_cl_platform_id**, _cl_platform_id**) [248]
[232]    0.0    0.00    0.00       1         std::iterator_traits<_cl_platform_id**>::difference_type std::__distance<_cl_platform_id**>(_cl_platform_id**, _cl_platform_id**, std::random_access_iterator_tag) [232]
-----------------------------------------------
                0.00    0.00       1/1           void std::__uninitialized_fill_n<false>::__uninit_fill_n<std::pair<char const*, unsigned long>*, unsigned long, std::pair<char const*, unsigned long> >(std::pair<char const*, unsigned long>*, unsigned long, std::pair<char const*, unsigned long> const&) [209]
[233]    0.0    0.00    0.00       1         std::pair<char const*, unsigned long>* std::__addressof<std::pair<char const*, unsigned long> >(std::pair<char const*, unsigned long>&) [233]
-----------------------------------------------
                0.00    0.00       1/1           cl::Device* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >, cl::Device*, cl::Device>(__gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >, __gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >, cl::Device*, std::allocator<cl::Device>&) [240]
[234]    0.0    0.00    0.00       1         cl::Device* std::uninitialized_copy<__gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >, cl::Device*>(__gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >, __gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >, cl::Device*) [234]
                0.00    0.00       1/1           cl::Device* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >, cl::Device*>(__gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >, __gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >, cl::Device*) [206]
-----------------------------------------------
                0.00    0.00       1/1           cl::Device* std::__uninitialized_copy_a<_cl_device_id**, cl::Device*, cl::Device>(_cl_device_id**, _cl_device_id**, cl::Device*, std::allocator<cl::Device>&) [241]
[235]    0.0    0.00    0.00       1         cl::Device* std::uninitialized_copy<_cl_device_id**, cl::Device*>(_cl_device_id**, _cl_device_id**, cl::Device*) [235]
                0.00    0.00       1/1           cl::Device* std::__uninitialized_copy<false>::__uninit_copy<_cl_device_id**, cl::Device*>(_cl_device_id**, _cl_device_id**, cl::Device*) [207]
-----------------------------------------------
                0.00    0.00       1/1           cl::Platform* std::__uninitialized_copy_a<_cl_platform_id**, cl::Platform*, cl::Platform>(_cl_platform_id**, _cl_platform_id**, cl::Platform*, std::allocator<cl::Platform>&) [242]
[236]    0.0    0.00    0.00       1         cl::Platform* std::uninitialized_copy<_cl_platform_id**, cl::Platform*>(_cl_platform_id**, _cl_platform_id**, cl::Platform*) [236]
                0.00    0.00       1/1           cl::Platform* std::__uninitialized_copy<false>::__uninit_copy<_cl_platform_id**, cl::Platform*>(_cl_platform_id**, _cl_platform_id**, cl::Platform*) [208]
-----------------------------------------------
                0.00    0.00       1/1           std::iterator_traits<_cl_device_id**>::difference_type std::distance<_cl_device_id**>(_cl_device_id**, _cl_device_id**) [247]
[237]    0.0    0.00    0.00       1         std::iterator_traits<_cl_device_id**>::iterator_category std::__iterator_category<_cl_device_id**>(_cl_device_id** const&) [237]
-----------------------------------------------
                0.00    0.00       1/1           std::iterator_traits<_cl_platform_id**>::difference_type std::distance<_cl_platform_id**>(_cl_platform_id**, _cl_platform_id**) [248]
[238]    0.0    0.00    0.00       1         std::iterator_traits<_cl_platform_id**>::iterator_category std::__iterator_category<_cl_platform_id**>(_cl_platform_id** const&) [238]
-----------------------------------------------
                0.00    0.00       1/1           void std::__uninitialized_fill_n_a<std::pair<char const*, unsigned long>*, unsigned long, std::pair<char const*, unsigned long>, std::pair<char const*, unsigned long> >(std::pair<char const*, unsigned long>*, unsigned long, std::pair<char const*, unsigned long> const&, std::allocator<std::pair<char const*, unsigned long> >&) [243]
[239]    0.0    0.00    0.00       1         void std::uninitialized_fill_n<std::pair<char const*, unsigned long>*, unsigned long, std::pair<char const*, unsigned long> >(std::pair<char const*, unsigned long>*, unsigned long, std::pair<char const*, unsigned long> const&) [239]
                0.00    0.00       1/1           void std::__uninitialized_fill_n<false>::__uninit_fill_n<std::pair<char const*, unsigned long>*, unsigned long, std::pair<char const*, unsigned long> >(std::pair<char const*, unsigned long>*, unsigned long, std::pair<char const*, unsigned long> const&) [209]
-----------------------------------------------
                0.00    0.00       1/1           cl::Device* std::vector<cl::Device, std::allocator<cl::Device> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > > >(unsigned long, __gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >, __gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >) [213]
[240]    0.0    0.00    0.00       1         cl::Device* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >, cl::Device*, cl::Device>(__gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >, __gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >, cl::Device*, std::allocator<cl::Device>&) [240]
                0.00    0.00       1/1           cl::Device* std::uninitialized_copy<__gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >, cl::Device*>(__gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >, __gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >, cl::Device*) [234]
-----------------------------------------------
                0.00    0.00       1/1           cl::Device* std::vector<cl::Device, std::allocator<cl::Device> >::_M_allocate_and_copy<_cl_device_id**>(unsigned long, _cl_device_id**, _cl_device_id**) [214]
[241]    0.0    0.00    0.00       1         cl::Device* std::__uninitialized_copy_a<_cl_device_id**, cl::Device*, cl::Device>(_cl_device_id**, _cl_device_id**, cl::Device*, std::allocator<cl::Device>&) [241]
                0.00    0.00       1/1           cl::Device* std::uninitialized_copy<_cl_device_id**, cl::Device*>(_cl_device_id**, _cl_device_id**, cl::Device*) [235]
-----------------------------------------------
                0.00    0.00       1/1           cl::Platform* std::vector<cl::Platform, std::allocator<cl::Platform> >::_M_allocate_and_copy<_cl_platform_id**>(unsigned long, _cl_platform_id**, _cl_platform_id**) [219]
[242]    0.0    0.00    0.00       1         cl::Platform* std::__uninitialized_copy_a<_cl_platform_id**, cl::Platform*, cl::Platform>(_cl_platform_id**, _cl_platform_id**, cl::Platform*, std::allocator<cl::Platform>&) [242]
                0.00    0.00       1/1           cl::Platform* std::uninitialized_copy<_cl_platform_id**, cl::Platform*>(_cl_platform_id**, _cl_platform_id**, cl::Platform*) [236]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::_M_fill_initialize(unsigned long, std::pair<char const*, unsigned long> const&) [224]
[243]    0.0    0.00    0.00       1         void std::__uninitialized_fill_n_a<std::pair<char const*, unsigned long>*, unsigned long, std::pair<char const*, unsigned long>, std::pair<char const*, unsigned long> >(std::pair<char const*, unsigned long>*, unsigned long, std::pair<char const*, unsigned long> const&, std::allocator<std::pair<char const*, unsigned long> >&) [243]
                0.00    0.00       1/1           void std::uninitialized_fill_n<std::pair<char const*, unsigned long>*, unsigned long, std::pair<char const*, unsigned long> >(std::pair<char const*, unsigned long>*, unsigned long, std::pair<char const*, unsigned long> const&) [239]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy_aux<false>::__destroy<cl::Platform*>(cl::Platform*, cl::Platform*) [87]
[244]    0.0    0.00    0.00       1         void std::_Destroy<cl::Platform>(cl::Platform*) [244]
                0.00    0.00       1/1           cl::Platform::~Platform() [155]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<std::pair<char const*, unsigned long>*, std::pair<char const*, unsigned long> >(std::pair<char const*, unsigned long>*, std::pair<char const*, unsigned long>*, std::allocator<std::pair<char const*, unsigned long> >&) [246]
[245]    0.0    0.00    0.00       1         void std::_Destroy<std::pair<char const*, unsigned long>*>(std::pair<char const*, unsigned long>*, std::pair<char const*, unsigned long>*) [245]
                0.00    0.00       1/1           void std::_Destroy_aux<true>::__destroy<std::pair<char const*, unsigned long>*>(std::pair<char const*, unsigned long>*, std::pair<char const*, unsigned long>*) [193]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::~vector() [226]
[246]    0.0    0.00    0.00       1         void std::_Destroy<std::pair<char const*, unsigned long>*, std::pair<char const*, unsigned long> >(std::pair<char const*, unsigned long>*, std::pair<char const*, unsigned long>*, std::allocator<std::pair<char const*, unsigned long> >&) [246]
                0.00    0.00       1/1           void std::_Destroy<std::pair<char const*, unsigned long>*>(std::pair<char const*, unsigned long>*, std::pair<char const*, unsigned long>*) [245]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<cl::Device, std::allocator<cl::Device> >::_M_assign_aux<_cl_device_id**>(_cl_device_id**, _cl_device_id**, std::forward_iterator_tag) [211]
[247]    0.0    0.00    0.00       1         std::iterator_traits<_cl_device_id**>::difference_type std::distance<_cl_device_id**>(_cl_device_id**, _cl_device_id**) [247]
                0.00    0.00       1/1           std::iterator_traits<_cl_device_id**>::iterator_category std::__iterator_category<_cl_device_id**>(_cl_device_id** const&) [237]
                0.00    0.00       1/1           std::iterator_traits<_cl_device_id**>::difference_type std::__distance<_cl_device_id**>(_cl_device_id**, _cl_device_id**, std::random_access_iterator_tag) [231]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<cl::Platform, std::allocator<cl::Platform> >::_M_assign_aux<_cl_platform_id**>(_cl_platform_id**, _cl_platform_id**, std::forward_iterator_tag) [217]
[248]    0.0    0.00    0.00       1         std::iterator_traits<_cl_platform_id**>::difference_type std::distance<_cl_platform_id**>(_cl_platform_id**, _cl_platform_id**) [248]
                0.00    0.00       1/1           std::iterator_traits<_cl_platform_id**>::iterator_category std::__iterator_category<_cl_platform_id**>(_cl_platform_id** const&) [238]
                0.00    0.00       1/1           std::iterator_traits<_cl_platform_id**>::difference_type std::__distance<_cl_platform_id**>(_cl_platform_id**, _cl_platform_id**, std::random_access_iterator_tag) [232]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[249]    0.0    0.00    0.00       1         std::pair<char const*, unsigned long> std::make_pair<char const*, unsigned long>(char const*, unsigned long) [249]
                0.00    0.00       1/1           std::pair<char const*, unsigned long>::pair(char const* const&, unsigned long const&) [210]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [102] _GLOBAL__sub_I_main   [145] cl::Context::Context() [88] std::_Vector_base<cl::Device, std::allocator<cl::Device> >::_M_allocate(unsigned long)
 [103] __static_initialization_and_destruction_0(int, int) [146] cl::Context::~Context() [89] std::_Vector_base<cl::Device, std::allocator<cl::Device> >::_Vector_impl::_Vector_impl()
 [104] cl::CommandQueue::CommandQueue(cl::Context const&, cl::Device const&, unsigned long, int*) [147] cl::Image2D::Image2D() [90] std::_Vector_base<cl::Device, std::allocator<cl::Device> >::_Vector_impl::~_Vector_impl()
 [105] cl::CommandQueue::CommandQueue() [148] cl::Image2D::~Image2D() [25] std::_Vector_base<cl::Device, std::allocator<cl::Device> >::_M_deallocate(cl::Device*, unsigned long)
 [106] cl::CommandQueue::~CommandQueue() [149] cl::NDRange::NDRange() [20] std::_Vector_base<cl::Device, std::allocator<cl::Device> >::_M_get_Tp_allocator()
 [107] cl::Event::Event()     [65] cl::NDRange::NDRange(unsigned long) [91] std::_Vector_base<cl::Device, std::allocator<cl::Device> >::_Vector_base()
 [108] cl::Event::~Event()   [150] cl::Program::Program(cl::Context const&, std::vector<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > > const&, int*) [92] std::_Vector_base<cl::Device, std::allocator<cl::Device> >::~_Vector_base()
 [109] cl::Event::operator=(_cl_event* const&) [151] cl::Program::Program() [194] std::_Vector_base<cl::Platform, std::allocator<cl::Platform> >::_M_allocate(unsigned long)
 [110] cl::Image::Image()     [66] cl::Program::~Program() [195] std::_Vector_base<cl::Platform, std::allocator<cl::Platform> >::_Vector_impl::_Vector_impl()
 [111] cl::Image::~Image()   [152] cl::Program::operator=(cl::Program const&) [196] std::_Vector_base<cl::Platform, std::allocator<cl::Platform> >::_Vector_impl::~_Vector_impl()
 [112] cl::Local(unsigned long) [153] cl::Platform::get(std::vector<cl::Platform, std::allocator<cl::Platform> >*) [93] std::_Vector_base<cl::Platform, std::allocator<cl::Platform> >::_M_deallocate(cl::Platform*, unsigned long)
  [30] cl::Buffer::Buffer(cl::Context const&, unsigned long, unsigned long, void*, int*) [154] cl::Platform::Platform(_cl_platform_id* const&) [45] std::_Vector_base<cl::Platform, std::allocator<cl::Platform> >::_M_get_Tp_allocator()
  [31] cl::Buffer::Buffer(cl::Buffer const&) [155] cl::Platform::~Platform() [197] std::_Vector_base<cl::Platform, std::allocator<cl::Platform> >::_Vector_base()
  [32] cl::Buffer::Buffer()   [67] __gnu_cxx::new_allocator<cl::Device>::deallocate(cl::Device*, unsigned long) [198] std::_Vector_base<cl::Platform, std::allocator<cl::Platform> >::~_Vector_base()
  [13] cl::Buffer::~Buffer()  [68] __gnu_cxx::new_allocator<cl::Device>::allocate(unsigned long, void const*) [199] std::_Vector_base<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::_M_allocate(unsigned long)
  [33] cl::Buffer::operator=(cl::Buffer const&) [69] __gnu_cxx::new_allocator<cl::Device>::new_allocator() [200] std::_Vector_base<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::_Vector_impl::_Vector_impl(std::allocator<std::pair<char const*, unsigned long> > const&)
 [113] cl::Device::Device(cl::Device const&) [70] __gnu_cxx::new_allocator<cl::Device>::~new_allocator() [201] std::_Vector_base<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::_Vector_impl::~_Vector_impl()
 [114] cl::Device::Device(_cl_device_id* const&) [156] __gnu_cxx::new_allocator<cl::Platform>::deallocate(cl::Platform*, unsigned long) [202] std::_Vector_base<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::_M_deallocate(std::pair<char const*, unsigned long>*, unsigned long)
  [47] cl::Device::~Device() [157] __gnu_cxx::new_allocator<cl::Platform>::allocate(unsigned long, void const*) [203] std::_Vector_base<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::_M_create_storage(unsigned long)
 [115] int cl::Kernel::setArg<cl::LocalSpaceArg>(unsigned int, cl::LocalSpaceArg) [158] __gnu_cxx::new_allocator<cl::Platform>::new_allocator() [94] std::_Vector_base<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::_M_get_Tp_allocator()
  [34] int cl::Kernel::setArg<cl::Buffer>(unsigned int, cl::Buffer) [159] __gnu_cxx::new_allocator<cl::Platform>::~new_allocator() [204] std::_Vector_base<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::_Vector_base(unsigned long, std::allocator<std::pair<char const*, unsigned long> > const&)
 [116] int cl::Kernel::setArg<unsigned int>(unsigned int, unsigned int) [160] __gnu_cxx::new_allocator<std::pair<char const*, unsigned long> >::deallocate(std::pair<char const*, unsigned long>*, unsigned long) [205] std::_Vector_base<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::~_Vector_base()
 [117] cl::Kernel::Kernel(cl::Program const&, char const*, int*) [161] __gnu_cxx::new_allocator<std::pair<char const*, unsigned long> >::allocate(unsigned long, void const*) [206] cl::Device* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >, cl::Device*>(__gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >, __gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >, cl::Device*)
 [118] cl::Kernel::~Kernel() [162] __gnu_cxx::new_allocator<std::pair<char const*, unsigned long> >::new_allocator(__gnu_cxx::new_allocator<std::pair<char const*, unsigned long> > const&) [207] cl::Device* std::__uninitialized_copy<false>::__uninit_copy<_cl_device_id**, cl::Device*>(_cl_device_id**, _cl_device_id**, cl::Device*)
  [35] cl::Memory::Memory(cl::Memory const&) [163] __gnu_cxx::new_allocator<std::pair<char const*, unsigned long> >::new_allocator() [208] cl::Platform* std::__uninitialized_copy<false>::__uninit_copy<_cl_platform_id**, cl::Platform*>(_cl_platform_id**, _cl_platform_id**, cl::Platform*)
  [16] cl::Memory::Memory()   [71] __gnu_cxx::new_allocator<std::pair<char const*, unsigned long> >::~new_allocator() [209] void std::__uninitialized_fill_n<false>::__uninit_fill_n<std::pair<char const*, unsigned long>*, unsigned long, std::pair<char const*, unsigned long> >(std::pair<char const*, unsigned long>*, unsigned long, std::pair<char const*, unsigned long> const&)
  [11] cl::Memory::~Memory()  [72] __gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >::__normal_iterator(cl::Device const* const&) [210] std::pair<char const*, unsigned long>::pair(char const* const&, unsigned long const&)
  [36] cl::Memory::operator=(cl::Memory const&) [164] __gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >::operator++() [211] void std::vector<cl::Device, std::allocator<cl::Device> >::_M_assign_aux<_cl_device_id**>(_cl_device_id**, _cl_device_id**, std::forward_iterator_tag)
